"udid","time","count","avg_duration"
"104027057","1479973800","2","430"
"104028735","1479973800","1","762"
"104009662","1479976800","1","32"
"104028865","1479977400","1","3324"
"104028866","1479977400","1","4277"
"104024972","1479978000","1","2259"
"103961775","1479978600","1","4"
"104028868","1479978600","1","2"
"104028869","1479979800","3","48906"
"104024419","1479981000","1","198"
"104028869","1479981600","1","244"
"103998571","1479982200","1","57"
"104028869","1479982200","1","631"
"104028869","1479982800","2","177"
"104028869","1479984600","1","140"
"104026723","1479985200","2","212"
"104023758","1479985800","2","1671"
"103971760","1479986400","1","286"
"104023758","1479986400","2","356"
"104028570","1479986400","2","282"
"104028796","1479986400","1","857"
"104023758","1479987000","1","97"
"104023758","1479988200","1","297"
"104023758","1479990000","1","851"
"104023758","1479990600","1","49"
"104028879","1479991200","1","6151"
"104008721","1479992400","4","290"
"104019206","1479992400","5","781"
"104027555","1479992400","1","91"
"104028403","1479997200","1","1369"
"104023978","1479997800","2","341"
"104028883","1479997800","1","43139"
"103974401","1479999000","1","782"
"104028867","1479999000","1","53"
"103979447","1480000200","1","746"
"104024972","1480000800","1","1175"
"104023758","1480001400","1","2"
"104000828","1480003800","1","10"
"104028870","1480005000","1","4422"
"104025799","1480006800","1","27"
"104025799","1480007400","1","200"
"104025799","1480008000","1","398"
"104028899","1480009800","1","52391"
"104000828","1480011000","1","117"
"104009540","1480011000","2","41"
"104025799","1480011600","1","3644"
"104007983","1480012200","1","603"
"104025799","1480012800","1","251"
"104028903","1480012800","1","62525"
"104028605","1480014600","1","143"
"104028848","1480014600","1","101"
"103984770","1480015800","1","184"
"104028848","1480015800","1","774"
"103999830","1480016400","1","26"
"104028848","1480016400","1","608"
"104028911","1480017000","9","16958"
"104010106","1480018800","1","313"
"104028824","1480019400","1","202"
"104010106","1480020600","1","707"
"104028653","1480021800","1","574"
"104028911","1480023000","1","27"
"104014471","1480023600","1","3"
"104027049","1480023600","1","37"
"104028426","1480023600","1","1638"
"104028528","1480023600","1","106"
"104028850","1480023600","1","1921"
"104028911","1480023600","1","458"
"104015867","1480024200","1","23"
"104019345","1480024200","1","1967"
"104028426","1480024200","1","602"
"104012689","1480025400","9","1738"
"103985681","1480026000","2","303"
"103998768","1480026000","1","28"
"104028919","1480026000","1","1065"
"104028900","1480026600","1","3"
"103973109","1480027200","1","3908"
"104019345","1480027200","1","819"
"104012689","1480027800","1","223"
"104027927","1480027800","1","14"
"104028596","1480028400","1","5"
"104028917","1480029000","2","345"
"104028924","1480029000","1","943"
"104027467","1480030200","1","1436"
"104028921","1480030200","2","384"
"104019345","1480031400","1","697"
"104026096","1480031400","1","379"
"104026988","1480031400","1","395"
"104006192","1480032000","1","520"
"104028885","1480032000","1","19"
"103980846","1480032600","1","6723"
"104027467","1480032600","1","1934"
"104027581","1480033200","1","2"
"104028328","1480033200","1","640"
"104028850","1480033200","1","2213"
"104028870","1480033200","1","4"
"103985998","1480033800","1","6"
"104028596","1480033800","1","1158"
"104028929","1480033800","1","4637"
"104010199","1480034400","1","10"
"104028850","1480034400","1","1645"
"104014145","1480035000","2","163"
"104025678","1480035000","1","4"
"104028931","1480036800","1","3"
"104027988","1480037400","1","45"
"104028911","1480037400","1","233"
"103980846","1480038000","1","4546"
"104028931","1480038000","1","64"
"104004848","1480038600","1","3"
"104028941","1480039200","1","1317"
"104028941","1480039800","1","26"
"104028929","1480040400","1","2"
"104028115","1480041000","1","4"
"103999830","1480042800","1","105"
"104027277","1480042800","2","197"
"103964683","1480044600","1","2687"
"104028328","1480045200","1","65"
"104026413","1480045800","1","378"
"104026413","1480046400","1","405"
"104028955","1480046400","1","108"
"104017224","1480047000","1","3"
"104028955","1480047000","1","3"
"104017224","1480047600","1","389"
"104028378","1480048800","1","5389"
"104017224","1480049400","1","1720"
"104027484","1480049400","1","580"
"104028261","1480049400","1","13"
"104028850","1480050000","1","175"
"104028872","1480050000","1","614"
"104028929","1480050000","1","39"
"104028850","1480050600","1","110"
"104028958","1480051200","1","81"
"104027914","1480051800","2","778"
"103988158","1480052400","1","22"
"104028958","1480052400","1","289"
"104028850","1480053600","1","1457"
"103980846","1480054200","1","284"
"104020733","1480054200","2","145"
"104028870","1480054200","6","732"
"104028929","1480054800","1","5"
"104028929","1480055400","1","3"
"103989537","1480057800","9","314"
"104028850","1480059600","1","709"
"104001590","1480065000","2","38968"
"104001590","1480065600","1","124"
"104024678","1480066200","1","17"
"104027961","1480066200","1","4"
"104011591","1480066800","1","1"
"104027057","1480066800","1","162"
"103982480","1480068000","1","43"
"104027961","1480068000","1","569"
"104028139","1480068600","1","405"
"104028936","1480068600","1","37450"
"104028911","1480076400","1","25"
"104028089","1480077000","2","116"
"104028089","1480078200","1","83"
"104028570","1480078200","2","677"
"104004520","1480078800","1","326"
"104028971","1480083000","1","4772"
"104028940","1480083600","1","71004"
"104028972","1480084200","1","4"
"104028869","1480084800","1","439"
"104028454","1480085400","1","473"
"104028911","1480085400","1","1215"
"104028454","1480086000","1","140"
"104023226","1480087200","1","82"
"103999374","1480089600","1","33"
"104015521","1480089600","1","297"
"103972991","1480092000","17","6107"
"103972991","1480092000","14","2286"
"104025799","1480092600","2","106"
"104028911","1480093200","1","333"
"104021079","1480095000","1","10"
"104028240","1480096200","1","416"
"103993454","1480096800","1","205"
"103996031","1480096800","3","15"
"104025799","1480096800","1","8"
"104028240","1480096800","1","343"
"104025799","1480097400","3","205"
"104028240","1480097400","1","249"
"104028986","1480097400","2","574"
"104025799","1480098000","1","302"
"104015489","1480098600","1","3"
"104025799","1480098600","2","544"
"104025799","1480099200","2","88"
"104015489","1480099800","1","154"
"104028989","1480099800","1","11748"
"104028989","1480100400","1","644"
"104021225","1480101000","1","74952"
"104027344","1480104000","2","201"
"104028997","1480104000","1","13"
"104013252","1480104600","1","88"
"104028989","1480106400","1","2"
"104028652","1480108200","1","25"
"104021079","1480108800","1","44"
"104028989","1480108800","1","2267"
"104011491","1480109400","2","135"
"104028660","1480110000","1","62"
"104028850","1480110000","1","126"
"104023320","1480110600","1","1510"
"104020070","1480111200","1","1084"
"104015862","1480113000","1","471"
"104021079","1480113000","1","6"
"104027604","1480113000","1","140"
"103980293","1480114200","1","248"
"104028911","1480114800","1","75"
"104029019","1480115400","2","1700"
"104027921","1480116000","2","178"
"104001732","1480117200","1","34"
"104015752","1480117200","2","358"
"104025572","1480117800","1","520"
"104027467","1480117800","1","2036"
"104015752","1480118400","1","1103"
"104025799","1480118400","1","375"
"104029027","1480118400","1","2890"
"104025799","1480119000","1","77"
"104028415","1480120800","2","81"
"104029030","1480121400","1","22615"
"104028866","1480123800","1","3"
"104029034","1480124400","1","352"
"104028940","1480126200","1","367"
"104029037","1480126200","1","122"
"104025096","1480126800","1","15"
"104016721","1480128000","1","3"
"104028593","1480129800","1","177"
"104025799","1480131600","1","107"
"104025799","1480132800","1","258"
"104025799","1480133400","1","3"
"104014531","1480134000","1","26"
"104025799","1480134000","2","246"
"104025799","1480134600","1","49"
"104028115","1480134600","1","1026"
"103990959","1480135200","1","26"
"104025799","1480135800","1","175"
"103988926","1480136400","1","1359"
"104025596","1480136400","1","220"
"104025618","1480137000","1","106"
"104026381","1480137000","2","549"
"103989672","1480138800","1","303"
"103990959","1480138800","1","749"
"104029049","1480139400","1","607"
"104028771","1480140000","1","116"
"103988926","1480143600","1","134"
"104029038","1480143600","1","41220"
"104028845","1480144200","1","2"
"104022069","1480144800","1","103"
"104020981","1480145400","1","6"
"104022069","1480146600","1","140"
"104016138","1480147200","1","3686"
"104029056","1480147200","1","457"
"104016138","1480148400","1","556"
"104029056","1480148400","1","1079"
"104029056","1480149000","1","376"
"104019345","1480149600","3","429"
"104019345","1480150200","1","85"
"104019345","1480150800","2","279"
"104019345","1480151400","2","75"
"103984126","1480155000","1","7"
"104019685","1480155000","1","207"
"104021079","1480155000","2","270"
"104021079","1480155600","3","101"
"104019345","1480156200","2","67"
"103972991","1480159200","8","5110"
"103972991","1480159200","1","153"
"104003321","1480159800","1","4"
"104028369","1480161000","1","300"
"103988966","1480162200","3","196"
"103989429","1480163400","1","307"
"104028495","1480164000","1","40"
"104028396","1480166400","1","121"
"104029056","1480167000","2","221"
"104017968","1480171200","1","8"
"104029056","1480171200","1","66"
"104029077","1480171200","1","25632"
"104029077","1480171800","1","689"
"104029077","1480172400","1","23"
"104029077","1480173000","1","26"
"104010106","1480174800","2","2159"
"104010106","1480175400","1","162"
"104029072","1480175400","1","171"
"104029089","1480176000","1","24"
"103995805","1480176600","1","314"
"103972991","1480177200","1","1231"
"104029090","1480178400","1","144"
"103972991","1480179600","1","1231"
"104010106","1480180200","1","3594"
"104023246","1480180200","1","169"
"104007029","1480181400","11","1958"
"103972991","1480182000","1","848"
"104028989","1480182000","1","51"
"104029097","1480182000","3","742"
"104029100","1480183200","1","16"
"104028989","1480183800","1","1297"
"104023089","1480184400","1","7"
"104027467","1480185600","1","1918"
"104028850","1480185600","1","157"
"104006173","1480186200","1","521"
"104006173","1480186800","1","183"
"104027467","1480187400","1","1086"
"104027467","1480188600","1","921"
"104027707","1480188600","1","143"
"104029104","1480188600","1","83020"
"103977643","1480189200","1","970"
"104027467","1480189200","1","405"
"104029101","1480189200","1","54019"
"104027467","1480189800","1","893"
"104028705","1480189800","6","359"
"104029105","1480189800","2","1098"
"104026377","1480190400","1","77"
"104029105","1480190400","2","216"
"104007854","1480191000","1","44"
"104026377","1480191000","1","139"
"104028973","1480191600","1","10"
"104029115","1480191600","1","51888"
"104029091","1480192200","1","6"
"104029099","1480192200","1","2734"
"104029099","1480192800","1","440"
"104027277","1480193400","1","813"
"104013758","1480195200","1","96"
"104024962","1480195200","1","7"
"103998505","1480195800","2","232"
"104026933","1480195800","2","1381"
"104009912","1480196400","1","83"
"104025799","1480196400","1","18"
"104026933","1480196400","1","125"
"104028685","1480196400","1","55"
"104029101","1480197000","1","3"
"104029126","1480197000","1","71"
"104029101","1480197600","1","592"
"104022069","1480198800","2","924"
"104029101","1480199400","1","3"
"104022069","1480200000","1","13"
"104026913","1480200000","1","121"
"104027349","1480200600","1","345"
"104029103","1480200600","1","796"
"104020784","1480201200","3","614"
"104028550","1480201200","1","226"
"104029134","1480201200","1","268"
"103979223","1480201800","2","872"
"104020784","1480201800","1","293"
"104026769","1480201800","1","249"
"104020784","1480203000","2","1177"
"104020784","1480203600","1","107"
"104020784","1480204200","1","290"
"104028550","1480204200","2","79"
"104026134","1480204800","1","80"
"104026769","1480204800","1","779"
"104029103","1480205400","1","21"
"104014416","1480206000","1","58"
"104020784","1480206000","1","1490"
"104026769","1480206000","1","12"
"104028668","1480206000","1","1689"
"104020784","1480206600","1","20"
"104029142","1480207200","2","2269"
"104027138","1480209600","1","7"
"104003716","1480210200","1","1047"
"104026769","1480210800","1","1812"
"104014416","1480211400","1","247"
"104027467","1480211400","1","433"
"103994378","1480212000","1","72"
"104029142","1480212600","1","5208"
"104029158","1480213200","1","316"
"104025799","1480214400","1","595"
"104013319","1480215000","1","114"
"104019685","1480215600","1","1090"
"104026749","1480216800","1","20"
"104027277","1480218600","1","61"
"104029170","1480219200","2","10670"
"104022333","1480220400","1","107"
"103981616","1480221000","1","25"
"104022333","1480221000","1","154"
"104018388","1480222200","1","1"
"104025799","1480222200","1","924"
"104022655","1480222800","1","1"
"104029174","1480222800","1","303"
"104029101","1480223400","1","921"
"104019685","1480224000","1","2"
"104010106","1480224600","1","1767"
"103976485","1480225200","1","161"
"103981616","1480225200","1","1133"
"103981616","1480226400","1","885"
"104029101","1480226400","1","1850"
"104027199","1480227600","1","5"
"104022069","1480228800","1","54"
"104013514","1480229400","1","2"
"104028924","1480230600","1","543"
"104029061","1480230600","1","171"
"104028924","1480231200","1","638"
"104029181","1480231200","2","46913"
"103988056","1480231800","1","7"
"104028924","1480231800","1","271"
"104029181","1480231800","2","468"
"104013514","1480232400","1","3355"
"104022069","1480233000","1","520"
"104028924","1480233000","1","117"
"104013514","1480233600","1","21"
"104022069","1480233600","2","255"
"104022069","1480234800","1","97"
"104022069","1480235400","1","86"
"104029176","1480236000","1","15"
"104011530","1480237800","1","460"
"103977195","1480238400","1","82"
"104026769","1480239600","1","206"
"104029061","1480240200","2","872"
"104029176","1480240200","1","2067"
"104028393","1480242000","18","4694"
"104023665","1480242600","1","53"
"104029065","1480242600","1","704"
"104028735","1480244400","1","1194"
"104029099","1480244400","1","170"
"104019735","1480245000","2","247"
"103970513","1480245600","1","104"
"104019735","1480245600","2","497"
"104026769","1480246800","1","841"
"104005464","1480248000","1","45"
"104005464","1480248600","1","383"
"104027637","1480248600","1","666"
"104029099","1480249200","1","1019"
"103972991","1480249800","1","293"
"103972991","1480250400","2","1133"
"103972991","1480250400","7","4096"
"104028020","1480250400","1","2"
"104009353","1480251000","1","439"
"104010581","1480251600","1","1113"
"104010581","1480252200","2","788"
"104029105","1480252200","1","4834"
"104029142","1480252200","1","17"
"104023426","1480252800","1","241"
"104029190","1480252800","1","70174"
"104023426","1480253400","1","2"
"104018252","1480254600","6","3786"
"104018252","1480255200","1","172"
"104029190","1480255200","1","188"
"103970155","1480255800","1","130"
"104029191","1480255800","1","17246"
"104012689","1480257000","1","60"
"104029142","1480257000","1","2590"
"104029142","1480257600","1","58"
"104029191","1480260000","1","464"
"104028403","1480260600","1","2607"
"104023977","1480261200","1","2"
"104010106","1480261800","1","296"
"104021015","1480262400","1","578"
"104029191","1480262400","1","1036"
"104029199","1480262400","2","453"
"104010581","1480263000","1","2197"
"103977690","1480263600","1","1865"
"104027398","1480263600","1","73"
"104029199","1480264800","1","43"
"104007201","1480265400","1","5"
"104029105","1480266000","1","1171"
"104028872","1480266600","1","311"
"104029191","1480266600","1","431"
"104029185","1480267200","1","2108"
"104029169","1480268400","1","166"
"104028705","1480269000","1","2"
"103978310","1480269600","1","39"
"104027467","1480269600","1","238"
"104027914","1480269600","2","101"
"104020784","1480270200","18","6682"
"104029105","1480270800","1","431"
"103993797","1480271400","4","604"
"103993797","1480271400","2","1752"
"104020784","1480271400","1","162"
"104020784","1480272000","1","694"
"103998505","1480273200","1","487"
"104029142","1480273200","1","731"
"104020784","1480273800","1","1569"
"104022069","1480273800","1","2"
"104029185","1480273800","1","134"
"104029215","1480273800","2","10562"
"104015336","1480274400","1","1462"
"104022069","1480274400","1","82"
"104029182","1480274400","2","1794"
"104029215","1480274400","1","571"
"104022069","1480275000","2","667"
"104029215","1480275000","1","2"
"104029215","1480275600","1","100"
"104029217","1480275600","1","701"
"104029158","1480276200","1","34"
"104029215","1480276200","3","440"
"104029221","1480276200","2","20496"
"104020784","1480276800","1","317"
"104029215","1480276800","1","104"
"104029220","1480276800","1","366"
"104029221","1480276800","2","243"
"104022546","1480277400","1","24"
"104026769","1480277400","4","3597"
"104029215","1480277400","1","202"
"104029221","1480277400","1","734"
"104026769","1480278000","1","75"
"104029202","1480278000","1","281"
"104029216","1480278000","1","68208"
"104029221","1480278000","1","169"
"104020784","1480278600","1","1687"
"104029215","1480278600","1","81"
"104028393","1480279200","2","479"
"104025466","1480279800","1","48"
"104029217","1480279800","1","2009"
"103967035","1480281600","1","339"
"104025466","1480281600","1","61"
"104010833","1480282200","1","110"
"104021079","1480283400","1","188"
"104025251","1480283400","4","630"
"104028055","1480284000","1","1714"
"104028863","1480284000","1","30"
"104029235","1480284000","1","42078"
"104013847","1480284600","2","138"
"104021079","1480284600","2","56"
"104029205","1480284600","1","581"
"104012689","1480285200","1","4"
"104029032","1480285800","1","125"
"104014300","1480286400","2","952"
"104009079","1480287600","1","5"
"104026187","1480288200","2","4700"
"104028466","1480288800","1","25"
"104010106","1480290000","1","1629"
"104010106","1480290600","1","37"
"104029215","1480291200","1","518"
"104010106","1480292400","1","1540"
"104026187","1480292400","1","4215"
"103995504","1480293000","1","344"
"104029248","1480293000","1","1107"
"104029250","1480293000","1","37632"
"104029000","1480293600","1","3"
"104029248","1480293600","1","37"
"104029250","1480294800","1","28"
"104029253","1480294800","1","2125"
"104010106","1480295400","1","1320"
"104029000","1480295400","1","520"
"104029000","1480296000","1","235"
"104029250","1480296000","1","139"
"104029256","1480296000","1","206"
"104029250","1480296600","1","3"
"104029256","1480296600","3","531"
"104024502","1480297200","1","2"
"104029261","1480297200","1","6485"
"104029205","1480297800","1","68"
"104029215","1480297800","1","12"
"103999564","1480298400","3","80"
"104028911","1480298400","1","106"
"104029257","1480298400","2","337"
"96308016","1480299000","2","426"
"96308016","1480299000","2","78"
"103973035","1480299000","1","148"
"104028392","1480299000","1","29"
"104029257","1480299000","2","355"
"103969216","1480299600","2","2606"
"104016754","1480299600","1","15"
"104022506","1480299600","1","101"
"96308016","1480300200","1","884"
"104029215","1480300200","1","334"
"103998903","1480303200","1","168"
"104021079","1480303200","1","70"
"104029250","1480303200","1","63"
"103966813","1480305000","1","228"
"104024887","1480305000","1","58"
"104029215","1480305000","1","2397"
"104029241","1480305000","1","2303"
"104029274","1480305600","1","17514"
"103979627","1480307400","1","463"
"103972644","1480308000","2","161"
"104029228","1480309800","1","18"
"104001370","1480310400","4","626"
"104028442","1480311600","1","2"
"104029284","1480313400","2","30709"
"104029284","1480314000","1","4"
"104028682","1480314600","1","414"
"104029284","1480314600","2","21"
"104028682","1480316400","1","555"
"104029220","1480316400","1","1111"
"103987595","1480317000","1","5"
"104029191","1480317000","2","144"
"104029022","1480318800","6","912"
"104029181","1480320000","1","2109"
"104029191","1480320000","1","3"
"104028415","1480320600","1","3"
"104029181","1480321200","2","1064"
"104017636","1480321800","5","99"
"104029181","1480321800","1","312"
"104029191","1480321800","1","603"
"104029296","1480322400","1","3271"
"104025799","1480323600","2","44"
"104027057","1480324200","1","5"
"104026830","1480324800","1","16"
"104029176","1480324800","1","2226"
"103994027","1480329000","2","503"
"104028438","1480329600","1","474"
"104026631","1480330200","1","9"
"104013268","1480330800","2","149"
"104027747","1480330800","1","747"
"104027557","1480332600","1","4"
"104029176","1480333800","1","2268"
"104029221","1480335600","1","4"
"104025155","1480338000","2","55"
"104025155","1480338600","1","17"
"104025999","1480339200","1","21"
"104025562","1480339800","2","189"
"104027682","1480341000","1","3"
"104027756","1480341000","1","585"
"104003325","1480342200","1","23"
"104023546","1480342200","1","52"
"104023546","1480342800","2","38"
"103995805","1480344600","1","106"
"103995805","1480345200","1","268"
"103993797","1480345800","1","1811"
"104029061","1480346400","1","294"
"104012689","1480348800","1","101"
"104015653","1480348800","1","56"
"104028998","1480348800","1","389"
"104029311","1480348800","3","44184"
"104012689","1480350000","1","1048"
"103991056","1480351200","1","169"
"104024032","1480351200","1","250"
"104029311","1480351800","1","1778"
"104012689","1480353000","1","1625"
"104023758","1480353000","2","188"
"104023758","1480353600","1","47"
"104012689","1480354200","1","1089"
"104029319","1480354800","1","13654"
"104023758","1480356000","2","448"
"104029310","1480356000","1","6113"
"104023758","1480356600","1","360"
"103993797","1480357200","1","979"
"104023758","1480357200","3","836"
"104023758","1480357800","1","48"
"104023758","1480359000","1","46"
"104028602","1480359000","1","178"
"104023758","1480359600","2","435"
"104028602","1480359600","1","21"
"104029191","1480359600","1","1"
"104029191","1480360800","1","4"
"104023730","1480362600","2","133"
"104029331","1480363200","1","353"
"104000513","1480363800","1","18"
"104029191","1480364400","1","9"
"104006853","1480365000","1","552"
"104024562","1480365600","1","25"
"104006853","1480366200","1","860"
"104018709","1480366800","1","85"
"104006853","1480368000","1","290"
"104028991","1480368600","1","117"
"104012689","1480369200","4","661"
"104029340","1480369200","1","59129"
"103979683","1480369800","1","177"
"104028991","1480370400","1","973"
"104014401","1480371000","1","3"
"103999221","1480371600","1","30"
"104000859","1480371600","2","663"
"104028991","1480371600","1","257"
"104029344","1480372200","1","356"
"104021384","1480372800","1","122"
"104029345","1480372800","1","2334"
"103995211","1480374000","1","75"
"104021384","1480374600","2","980"
"104025637","1480374600","1","3"
"104025698","1480374600","1","57"
"104029295","1480375200","1","396"
"104029312","1480375200","2","57"
"104021384","1480375800","1","1050"
"104029312","1480375800","2","79"
"104021384","1480376400","1","103"
"104025799","1480378200","3","51"
"104025799","1480378800","1","135"
"104029355","1480378800","1","16338"
"104017209","1480379400","1","39"
"104029356","1480379400","1","14742"
"104029227","1480379400","1","6"
"104026403","1480380000","1","38"
"104024562","1480380600","1","368"
"104029365","1480380600","1","205"
"104022664","1480381800","1","6"
"104022664","1480383000","1","549"
"104029282","1480386000","1","16665"
"104014196","1480386600","1","85"
"104015286","1480386600","1","1590"
"104029040","1480386600","1","115"
"96308016","1480387800","1","785"
"104023401","1480388400","3","1773"
"104029374","1480388400","1","485"
"104000859","1480389600","1","3580"
"104001938","1480389600","1","249"
"104029376","1480389600","1","27"
"104029373","1480390800","1","835"
"104029170","1480391400","2","571"
"104029373","1480391400","1","236"
"104027988","1480392600","1","789"
"104029351","1480392600","1","8073"
"104001938","1480393200","1","2459"
"104029388","1480394400","4","29621"
"104029386","1480395000","1","182"
"104029282","1480397400","1","262"
"104023788","1480398600","1","919"
"104029383","1480398600","1","10355"
"103991056","1480399200","1","264"
"104029333","1480402800","1","3756"
"104028870","1480409400","1","4"
"104002331","1480411200","1","144"
"104028870","1480411200","1","1487"
"103993797","1480412400","1","979"
"104028705","1480412400","1","89"
"104028705","1480413000","1","41"
"103993797","1480414200","1","346"
"103980351","1480414800","1","8"
"104029401","1480416000","1","41"
"104029341","1480417200","1","385"
"103999426","1480418400","1","679"
"103982641","1480420800","1","288"
"104021384","1480420800","1","1795"
"103993748","1480422600","1","62"
"104023730","1480426200","1","1686"
"104023730","1480426800","1","207"
"104029404","1480427400","3","1257"
"104029404","1480428000","1","43"
"104029404","1480428600","1","27"
"104014628","1480429200","2","62"
"104029404","1480429200","1","81"
"103997689","1480431000","1","196"
"103997689","1480431600","1","91"
"96308016","1480432200","1","785"
"103978419","1480433400","1","16"
"104015286","1480435800","1","125"
"104024835","1480435800","1","4"
"104021079","1480436400","1","69"
"104024883","1480436400","1","122"
"104028705","1480436400","1","13"
"104028705","1480437000","13","144"
"104028911","1480438800","4","473"
"104021079","1480440000","1","2"
"104024056","1480440600","2","82"
"104029409","1480440600","1","55714"
"104024056","1480441200","1","30"
"104029412","1480441200","1","48737"
"104027010","1480441800","1","3"
"104021252","1480442400","1","64446"
"104015286","1480443600","1","346"
"104024032","1480443600","1","122"
"104021079","1480444800","1","11"
"104021252","1480445400","1","496"
"104029099","1480445400","1","581"
"104021079","1480449000","1","394"
"103993777","1480449600","1","513"
"104005382","1480449600","1","7"
"104029416","1480449600","1","84452"
"103993777","1480450200","2","401"
"103993777","1480450800","1","217"
"103995062","1480451400","1","27"
"104021079","1480452600","1","154"
"103993777","1480453200","1","1583"
"104027654","1480453200","1","32"
"104029099","1480453200","1","842"
"104013514","1480453800","3","2516"
"104029416","1480453800","2","84456"
"104015032","1480454400","2","156"
"104013514","1480455000","1","130"
"104015286","1480455000","1","278"
"103993777","1480455600","1","773"
"103996408","1480455600","2","71"
"104028248","1480455600","1","8"
"104029417","1480455600","1","325"
"104001732","1480456800","2","4223"
"104028248","1480456800","1","360"
"104029202","1480457400","1","1061"
"104029202","1480458000","1","603"
"104029409","1480459800","4","13882"
"104007064","1480460400","1","62"
"104012689","1480461600","1","388"
"103997528","1480463400","1","4"
"104028595","1480463400","1","461"
"104007859","1480464000","1","32"
"104028595","1480464000","1","97"
"103993454","1480464600","1","162"
"104028503","1480464600","1","364"
"104021384","1480465200","2","557"
"104029282","1480467000","1","2602"
"104023758","1480468200","2","287"
"104023758","1480468800","1","436"
"103989348","1480469400","1","142"
"104023758","1480469400","1","554"
"104023758","1480470000","1","217"
"104029417","1480470000","1","1634"
"104028595","1480470600","1","5"
"104001732","1480471200","1","1"
"104028595","1480471200","1","300"
"102808750","1480471800","1","20"
"104006442","1480471800","2","200"
"104028595","1480471800","1","888"
"104001732","1480472400","1","905"
"104028595","1480472400","1","282"
"104029453","1480472400","2","312"
"104029453","1480473000","2","508"
"104029458","1480473000","1","82478"
"104001732","1480473600","1","956"
"104029453","1480473600","1","216"
"104029453","1480474200","1","411"
"104029458","1480474200","2","761"
"104025376","1480474800","1","696"
"103995805","1480476000","1","12"
"104012771","1480476600","2","2975"
"104013319","1480476600","1","1143"
"104029445","1480476600","1","3"
"104029461","1480476600","1","428"
"103999453","1480477200","1","603"
"104013319","1480477200","1","240"
"104029461","1480477200","1","303"
"104029461","1480477800","1","325"
"104029461","1480479000","1","416"
"103997607","1480479600","1","158"
"104029392","1480479600","1","414"
"104029461","1480479600","2","293"
"104029445","1480480200","1","448"
"104029467","1480480200","1","10"
"104029388","1480480800","1","2"
"104013319","1480481400","1","1716"
"104029311","1480482000","1","2631"
"104029282","1480482600","1","4"
"104028850","1480483800","1","917"
"104029295","1480484400","1","421"
"104029465","1480484400","1","3158"
"104029469","1480486200","2","563"
"104029469","1480486800","2","218"
"104029461","1480488000","1","608"
"104029461","1480488600","1","24"
"104023467","1480489200","1","221"
"104029461","1480489200","1","598"
"104023467","1480489800","1","2"
"104029469","1480490400","1","3486"
"104029445","1480491600","1","3"
"104029445","1480492800","1","1514"
"104029474","1480492800","1","4"
"104029445","1480493400","1","278"
"104029445","1480494000","1","750"
"104029445","1480494600","1","259"
"104029445","1480495200","1","314"
"104029319","1480495800","1","24"
"104029319","1480496400","2","299"
"103980846","1480497000","2","226"
"103969517","1480500600","1","354"
"104029099","1480501200","2","111"
"104029481","1480503600","2","46525"
"104019546","1480504200","3","209"
"104021536","1480506600","1","34"
"104005677","1480508400","1","76"
"104024538","1480512000","3","341"
"104013824","1480512600","1","48989"
"103991209","1480513200","3","235"
"104028911","1480513800","1","1386"
"104029472","1480518000","2","44"
"104029472","1480518600","3","418"
"103979591","1480519200","1","129"
"104028629","1480519200","3","131"
"104029472","1480519200","1","344"
"104029490","1480519200","1","64422"
"104028883","1480519800","9","729"
"104028883","1480521000","1","79"
"104028705","1480521600","1","43540"
"104028883","1480521600","1","18"
"104020784","1480522200","6","4258"
"104028883","1480522200","1","4"
"103968483","1480522800","1","39"
"104009396","1480523400","12","1607"
"104028318","1480523400","1","9"
"104029215","1480524600","1","98"
"104008671","1480525200","1","135"
"104029312","1480525200","1","3177"
"104028911","1480526400","1","4"
"104013252","1480529400","1","48"
"104003742","1480530000","1","66"
"104013252","1480530000","1","103"
"104018800","1480530600","1","2"
"104025217","1480530600","1","5"
"104029472","1480531800","2","131"
"104029499","1480533000","2","176"
"104027461","1480533600","1","62"
"104029499","1480533600","1","188"
"104029500","1480533600","2","60353"
"104029416","1480534200","1","74087"
"103977925","1480534800","1","124"
"104029416","1480534800","1","24"
"104029500","1480534800","1","144"
"103983426","1480535400","2","114"
"104025361","1480535400","1","406"
"104029167","1480535400","1","8"
"104029233","1480536000","1","101"
"104013430","1480536600","9","8759"
"104021384","1480536600","1","100"
"104021384","1480537200","1","645"
"104029480","1480537200","2","42"
"104019220","1480537800","1","91"
"104013824","1480538400","1","5"
"104000423","1480539000","1","3"
"104029480","1480540200","1","138"
"103976560","1480540800","1","638"
"104029409","1480540800","3","8894"
"104001732","1480542000","1","27"
"104029509","1480542000","1","41563"
"104029512","1480543200","1","2346"
"104029516","1480543200","1","42830"
"103997018","1480546200","3","152"
"104029512","1480546200","1","2970"
"104029516","1480546200","1","633"
"104029521","1480546200","1","1791"
"104029516","1480546800","1","562"
"104029082","1480547400","1","14"
"104029472","1480547400","1","3"
"104027957","1480548000","1","88"
"103998571","1480549200","1","16"
"104029347","1480549200","1","6"
"104013824","1480549800","1","18"
"104018550","1480549800","1","1934"
"104029347","1480549800","1","8"
"104028881","1480550400","1","3"
"104003346","1480551000","1","69"
"104028978","1480551000","1","354"
"103976560","1480551600","1","753"
"104019815","1480551600","1","107"
"104021079","1480551600","1","22"
"104028965","1480552800","2","750"
"104029530","1480552800","1","418"
